ts_ms,t,s,tq_fl,tq_fr,tq_rl,tq_rr,cu_fl,cu_fr,cu_rl,cu_rr,rpm_fl,rpm_fr,rpm_rl,rpm_rr,vf,tf,vr,tr,gear,low,high,il,ir
1768307114433,-100,0,0,0,0,0,12,4,-2,2,0,0,0,0,3829,361,3824,331,0,0,0,0,0
1768307114567,-100,0,0,0,0,0,12,6,-2,0,0,0,0,0,3829,361,3824,331,0,0,0,0,0
1768307114654,-100,0,0,0,0,0,24,30,-4,0,0,0,0,0,3829,361,3824,333,0,0,0,0,0
1768307114754,-100,0,0,0,0,0,10,4,-2,4,0,0,0,0,3829,361,3824,333,0,0,0,0,0
1768307114832,-100,0,0,0,0,0,22,28,-2,2,0,0,0,0,3829,361,3824,333,0,0,0,0,0
1768307114934,-100,0,0,0,0,0,24,28,0,2,0,0,0,0,3829,361,3824,333,0,0,0,0,0
1768307115036,-100,0,0,0,0,0,12,6,0,0,0,0,0,0,3829,361,3824,333,0,0,0,0,0
1768307115138,-100,0,0,0,0,0,12,6,6,-6,0,0,0,0,3829,361,3824,333,0,0,0,0,0
1768307115241,-100,0,0,0,0,0,10,2,6,-8,0,0,0,0,3829,361,3824,333,0,0,0,0,0
1768307115339,-100,0,0,0,0,0,12,8,-6,2,0,0,0,0,3829,361,3824,333,0,0,0,0,0
1768307115439,-100,0,0,0,0,0,24,26,-2,2,0,0,0,0,3829,361,3824,333,0,0,0,0,0
1768307115540,-100,0,0,0,0,0,12,6,0,2,0,0,0,0,3829,361,3824,333,0,0,0,0,0
1768307115642,-100,0,0,0,0,0,10,4,-2,0,0,0,0,0,3829,361,3824,333,0,0,0,0,0
1768307115746,-100,0,0,0,0,0,14,6,-4,0,0,0,0,0,3829,361,3824,333,0,0,0,0,0
1768307115848,-100,0,0,0,0,0,12,4,-2,0,0,0,0,0,3829,361,3824,333,0,0,0,0,0
1768307115944,-100,0,0,0,0,0,12,4,-2,0,0,0,0,0,3829,361,3824,333,0,0,0,0,0
